frame,wall_ms,deck,smooth_display_samp,output_pos_mono,drift,smooth_ref_present,rebuild_count,nudge,nudge_events,is_paused,nudge_mode,display_speed
2267,9875,0,708912.676,708858,54.676,true,8,0,298,false,jump,1.000000
2268,9885,0,709328.403,708858,470.403,true,8,0,298,false,jump,1.000000
2269,9894,0,709744.873,708858,886.873,true,8,0,298,false,jump,1.000000
2270,9904,0,710184.101,709299,885.101,true,8,0,299,false,jump,1.000000
2271,9913,0,710604.652,711347,-742.348,true,8,0,299,false,jump,1.000000
2272,9923,0,711021.123,711347,-325.877,true,8,0,299,false,jump,1.000000
2273,9932,0,711462.776,711788,-325.224,true,8,0,300,false,jump,1.000000
2274,9942,0,711878.931,711788,90.931,true,8,0,300,false,jump,1.000000
2275,9951,0,712294.663,711788,506.663,true,8,0,300,false,jump,1.000000
2276,9960,0,712734.654,712229,505.654,true,8,0,301,false,jump,1.000000
2277,9970,0,713150.557,712229,921.557,true,8,0,301,false,jump,1.000000
2278,9979,0,713566.991,712229,1337.991,true,8,0,301,false,jump,1.000000
2279,9989,0,714005.319,712670,1335.319,true,8,0,302,false,jump,1.000000
2280,9998,0,714425.034,714718,-292.966,true,8,0,302,false,jump,1.000000
2281,10008,0,714840.702,714718,122.702,true,8,0,302,false,jump,1.000000
